ID;SoortMisdrijf;WijkenEnBuurten;Perioden;GeregistreerdeMisdrijven_1;Gemeentenaam_2;SoortRegio_3
163435;0.0.0 ;BU17341105;2024JJ00;15;                              ;        
163448;0.0.0 ;BU17341106;2024JJ00;14;                              ;        
163461;0.0.0 ;BU17341107;2024JJ00;54;                              ;        
163487;0.0.0 ;BU17341201;2024JJ00;2;                              ;        
163500;0.0.0 ;BU17341202;2024JJ00;11;                              ;        
163526;0.0.0 ;BU17341301;2024JJ00;1;                              ;        
163539;0.0.0 ;BU17341302;2024JJ00;5;                              ;        
163565;0.0.0 ;BU17341401;2024JJ00;9;                              ;        
163578;0.0.0 ;BU17341402;2024JJ00;3;                              ;        
163591;0.0.0 ;BU17341403;2024JJ00;1;                              ;        
163604;0.0.0 ;BU17341404;2024JJ00;0;                              ;        
163617;0.0.0 ;BU17341405;2024JJ00;3;                              ;        
163643;0.0.0 ;BU17341501;2024JJ00;8;                              ;        
163656;0.0.0 ;BU17341502;2024JJ00;15;                              ;        
163669;0.0.0 ;BU17341503;2024JJ00;22;                              ;        
163682;0.0.0 ;BU17341504;2024JJ00;39;                              ;        
163695;0.0.0 ;BU17341505;2024JJ00;2;                              ;        
163708;0.0.0 ;BU17341506;2024JJ00;8;                              ;        
163721;0.0.0 ;BU17341507;2024JJ00;17;                              ;        
163747;0.0.0 ;BU17341601;2024JJ00;3;                              ;        
163760;0.0.0 ;BU17341602;2024JJ00;6;                              ;        
163773;0.0.0 ;BU17341603;2024JJ00;38;                              ;        
163799;0.0.0 ;BU17341701;2024JJ00;4;                              ;        
163812;0.0.0 ;BU17341702;2024JJ00;5;                              ;        
163825;0.0.0 ;BU17341704;2024JJ00;4;                              ;        
163838;0.0.0 ;BU17341705;2024JJ00;7;                              ;        
163851;0.0.0 ;BU17341706;2024JJ00;18;                              ;        
163877;0.0.0 ;BU17341801;2024JJ00;6;                              ;        
163890;0.0.0 ;BU17341802;2024JJ00;23;                              ;        
163903;0.0.0 ;BU17341803;2024JJ00;0;                              ;        
163916;0.0.0 ;BU17341804;2024JJ00;11;                              ;        
163929;0.0.0 ;BU17341805;2024JJ00;13;                              ;        
163942;0.0.0 ;BU17341806;2024JJ00;8;                              ;        
163955;0.0.0 ;BU17341807;2024JJ00;28;                              ;        
163968;0.0.0 ;BU17341808;2024JJ00;8;                              ;        
163981;0.0.0 ;BU17341809;2024JJ00;0;                              ;        
163994;0.0.0 ;BU17341810;2024JJ00;1;                              ;        
164020;0.0.0 ;BU17341903;2024JJ00;0;                              ;        
164059;0.0.0 ;BU05900101;2024JJ00;22;                              ;        
164072;0.0.0 ;BU05900102;2024JJ00;93;                              ;        
164085;0.0.0 ;BU05900103;2024JJ00;59;                              ;        
164098;0.0.0 ;BU05900104;2024JJ00;10;                              ;        
164111;0.0.0 ;BU05900105;2024JJ00;31;                              ;        
164124;0.0.0 ;BU05900106;2024JJ00;22;                              ;        
164137;0.0.0 ;BU05900107;2024JJ00;60;                              ;        
164163;0.0.0 ;BU05900201;2024JJ00;53;                              ;        
164176;0.0.0 ;BU05900202;2024JJ00;20;                              ;        
164189;0.0.0 ;BU05900203;2024JJ00;6;                              ;        
164202;0.0.0 ;BU05900204;2024JJ00;0;                              ;        
164228;0.0.0 ;BU05900301;2024JJ00;87;                              ;        
164241;0.0.0 ;BU05900302;2024JJ00;78;                              ;        
164254;0.0.0 ;BU05900303;2024JJ00;7;                              ;        
164267;0.0.0 ;BU05900304;2024JJ00;12;                              ;        
164293;0.0.0 ;BU05900401;2024JJ00;50;                              ;        
164306;0.0.0 ;BU05900402;2024JJ00;15;                              ;        
164332;0.0.0 ;BU05900501;2024JJ00;24;                              ;        
164345;0.0.0 ;BU05900502;2024JJ00;65;                              ;        
164358;0.0.0 ;BU05900503;2024JJ00;56;                              ;        
164371;0.0.0 ;BU05900504;2024JJ00;12;                              ;        
164397;0.0.0 ;BU05900601;2024JJ00;36;                              ;        
164410;0.0.0 ;BU05900602;2024JJ00;6;                              ;        
164436;0.0.0 ;BU05900701;2024JJ00;12;                              ;        
164449;0.0.0 ;BU05900702;2024JJ00;31;                              ;        
164462;0.0.0 ;BU05900703;2024JJ00;25;                              ;        
164475;0.0.0 ;BU05900704;2024JJ00;7;                              ;        
164488;0.0.0 ;BU05900705;2024JJ00;5;                              ;        
164514;0.0.0 ;BU05900801;2024JJ00;9;                              ;        
164527;0.0.0 ;BU05900802;2024JJ00;5;                              ;        
164553;0.0.0 ;BU05900901;2024JJ00;26;                              ;        
164566;0.0.0 ;BU05900902;2024JJ00;6;                              ;        
164579;0.0.0 ;BU05900903;2024JJ00;4;                              ;        
164592;0.0.0 ;BU05900904;2024JJ00;0;                              ;        
164631;0.0.0 ;BU18940101;2024JJ00;129;                              ;        
164644;0.0.0 ;BU18940102;2024JJ00;53;                              ;        
164657;0.0.0 ;BU18940103;2024JJ00;26;                              ;        
164670;0.0.0 ;BU18940104;2024JJ00;22;                              ;        
164683;0.0.0 ;BU18940105;2024JJ00;21;                              ;        
164696;0.0.0 ;BU18940106;2024JJ00;3;                              ;        
164709;0.0.0 ;BU18940107;2024JJ00;17;                              ;        
164722;0.0.0 ;BU18940108;2024JJ00;7;                              ;        
164748;0.0.0 ;BU18940201;2024JJ00;46;                              ;        
164761;0.0.0 ;BU18940202;2024JJ00;8;                              ;        
164774;0.0.0 ;BU18940204;2024JJ00;4;                              ;        
164787;0.0.0 ;BU18940208;2024JJ00;13;                              ;        
164813;0.0.0 ;BU18940301;2024JJ00;70;                              ;        
164826;0.0.0 ;BU18940302;2024JJ00;33;                              ;        
164839;0.0.0 ;BU18940303;2024JJ00;8;                              ;        
164852;0.0.0 ;BU18940304;2024JJ00;85;                              ;        
164865;0.0.0 ;BU18940305;2024JJ00;33;                              ;        
164878;0.0.0 ;BU18940306;2024JJ00;8;                              ;        
164891;0.0.0 ;BU18940307;2024JJ00;6;                              ;        
164917;0.0.0 ;BU18940401;2024JJ00;53;                              ;        
164930;0.0.0 ;BU18940402;2024JJ00;2;                              ;        
164943;0.0.0 ;BU18940403;2024JJ00;9;                              ;        
164956;0.0.0 ;BU18940404;2024JJ00;48;                              ;        
164969;0.0.0 ;BU18940406;2024JJ00;3;                              ;        
164982;0.0.0 ;BU18940408;2024JJ00;38;                              ;        
164995;0.0.0 ;BU18940409;2024JJ00;9;                              ;        
165021;0.0.0 ;BU18940501;2024JJ00;50;                              ;        
165034;0.0.0 ;BU18940502;2024JJ00;8;                              ;        
165047;0.0.0 ;BU18940503;2024JJ00;15;                              ;        
165060;0.0.0 ;BU18940504;2024JJ00;15;                              ;        
165073;0.0.0 ;BU18940506;2024JJ00;9;                              ;        
165086;0.0.0 ;BU18940507;2024JJ00;5;                              ;        
165099;0.0.0 ;BU18940508;2024JJ00;15;                              ;        
165112;0.0.0 ;BU18940509;2024JJ00;7;                              ;        
165138;0.0.0 ;BU18940601;2024JJ00;9;                              ;        
165151;0.0.0 ;BU18940602;2024JJ00;10;                              ;        
165177;0.0.0 ;BU18940701;2024JJ00;7;                              ;        
165190;0.0.0 ;BU18940702;2024JJ00;5;                              ;        
165216;0.0.0 ;BU18940801;2024JJ00;68;                              ;        
165229;0.0.0 ;BU18940802;2024JJ00;16;                              ;        
165242;0.0.0 ;BU18940803;2024JJ00;20;                              ;        
165255;0.0.0 ;BU18940804;2024JJ00;24;                              ;        
165268;0.0.0 ;BU18940805;2024JJ00;7;                              ;        
165294;0.0.0 ;BU18940901;2024JJ00;13;                              ;        
165307;0.0.0 ;BU18940902;2024JJ00;3;                              ;        
165320;0.0.0 ;BU18940903;2024JJ00;3;                              ;        
165333;0.0.0 ;BU18940904;2024JJ00;6;                              ;        
165359;0.0.0 ;BU18941001;2024JJ00;12;                              ;        
165372;0.0.0 ;BU18941002;2024JJ00;10;                              ;        
165398;0.0.0 ;BU18941101;2024JJ00;15;                              ;        
165411;0.0.0 ;BU18941102;2024JJ00;11;                              ;        
165424;0.0.0 ;BU18941103;2024JJ00;7;                              ;        
165437;0.0.0 ;BU18941104;2024JJ00;8;                              ;        
165476;0.0.0 ;BU07650000;2024JJ00;210;                              ;        
165489;0.0.0 ;BU07650009;2024JJ00;13;                              ;        
165515;0.0.0 ;BU07650100;2024JJ00;135;                              ;        
165528;0.0.0 ;BU07650101;2024JJ00;9;                              ;        
165541;0.0.0 ;BU07650109;2024JJ00;5;                              ;        
165580;0.0.0 ;BU19260101;2024JJ00;229;                              ;        
165593;0.0.0 ;BU19260102;2024JJ00;109;                              ;        
165606;0.0.0 ;BU19260103;2024JJ00;23;                              ;        
165619;0.0.0 ;BU19260104;2024JJ00;76;                              ;        
165632;0.0.0 ;BU19260105;2024JJ00;37;                              ;        
165645;0.0.0 ;BU19260106;2024JJ00;126;                              ;        
165658;0.0.0 ;BU19260107;2024JJ00;41;                              ;        
165671;0.0.0 ;BU19260108;2024JJ00;36;                              ;        
165684;0.0.0 ;BU19260109;2024JJ00;15;                              ;        
165697;0.0.0 ;BU19260110;2024JJ00;25;                              ;        
165710;0.0.0 ;BU19260111;2024JJ00;21;                              ;        
165723;0.0.0 ;BU19260112;2024JJ00;24;                              ;        
165736;0.0.0 ;BU19260113;2024JJ00;78;                              ;        
165749;0.0.0 ;BU19260114;2024JJ00;36;                              ;        
165762;0.0.0 ;BU19260115;2024JJ00;19;                              ;        
165775;0.0.0 ;BU19260116;2024JJ00;24;                              ;        
165801;0.0.0 ;BU19260221;2024JJ00;130;                              ;        
165814;0.0.0 ;BU19260222;2024JJ00;49;                              ;        
165827;0.0.0 ;BU19260223;2024JJ00;69;                              ;        
165840;0.0.0 ;BU19260224;2024JJ00;63;                              ;        
165853;0.0.0 ;BU19260225;2024JJ00;68;                              ;        
165866;0.0.0 ;BU19260226;2024JJ00;42;                              ;        
165879;0.0.0 ;BU19260227;2024JJ00;57;                              ;        
165892;0.0.0 ;BU19260231;2024JJ00;30;                              ;        
165905;0.0.0 ;BU19260232;2024JJ00;77;                              ;        
165931;0.0.0 ;BU19260341;2024JJ00;31;                              ;        
165944;0.0.0 ;BU19260342;2024JJ00;23;                              ;        
165957;0.0.0 ;BU19260343;2024JJ00;83;                              ;        
165970;0.0.0 ;BU19260344;2024JJ00;51;                              ;        
165983;0.0.0 ;BU19260351;2024JJ00;35;                              ;        
165996;0.0.0 ;BU19260352;2024JJ00;34;                              ;        
166009;0.0.0 ;BU19260353;2024JJ00;11;                              ;        
166048;0.0.0 ;BU04390101;2024JJ00;350;                              ;        
166061;0.0.0 ;BU04390102;2024JJ00;47;                              ;        
166074;0.0.0 ;BU04390103;2024JJ00;91;                              ;        
166100;0.0.0 ;BU04390201;2024JJ00;321;                              ;        
166113;0.0.0 ;BU04390202;2024JJ00;43;                              ;        
166126;0.0.0 ;BU04390203;2024JJ00;118;                              ;        
166139;0.0.0 ;BU04390204;2024JJ00;191;                              ;        
166152;0.0.0 ;BU04390205;2024JJ00;40;                              ;        
166178;0.0.0 ;BU04390301;2024JJ00;52;                              ;        
166191;0.0.0 ;BU04390302;2024JJ00;280;                              ;        
166204;0.0.0 ;BU04390303;2024JJ00;1;                              ;        
166230;0.0.0 ;BU04390401;2024JJ00;149;                              ;        
166243;0.0.0 ;BU04390402;2024JJ00;235;                              ;        
166269;0.0.0 ;BU04390501;2024JJ00;153;                              ;        
166282;0.0.0 ;BU04390502;2024JJ00;72;                              ;        
166295;0.0.0 ;BU04390503;2024JJ00;78;                              ;        
166308;0.0.0 ;BU04390504;2024JJ00;111;                              ;        
166321;0.0.0 ;BU04390505;2024JJ00;110;                              ;        
166334;0.0.0 ;BU04390506;2024JJ00;11;                              ;        
166360;0.0.0 ;BU04390601;2024JJ00;124;                              ;        
166373;0.0.0 ;BU04390602;2024JJ00;153;                              ;        
166386;0.0.0 ;BU04390603;2024JJ00;3;                              ;        
166412;0.0.0 ;BU04390701;2024JJ00;6;                              ;        
166425;0.0.0 ;BU04390702;2024JJ00;82;                              ;        
166438;0.0.0 ;BU04390703;2024JJ00;83;                              ;        
166451;0.0.0 ;BU04390704;2024JJ00;129;                              ;        
166464;0.0.0 ;BU04390705;2024JJ00;119;                              ;        
166490;0.0.0 ;BU04390801;2024JJ00;140;                              ;        
166503;0.0.0 ;BU04390802;2024JJ00;87;                              ;        
166516;0.0.0 ;BU04390803;2024JJ00;15;                              ;        
166529;0.0.0 ;BU04390804;2024JJ00;109;                              ;        
166568;0.0.0 ;BU02730000;2024JJ00;125;                              ;        
166581;0.0.0 ;BU02730001;2024JJ00;97;                              ;        
166594;0.0.0 ;BU02730002;2024JJ00;59;                              ;        
166607;0.0.0 ;BU02730003;2024JJ00;53;                              ;        
166620;0.0.0 ;BU02730004;2024JJ00;117;                              ;        
166633;0.0.0 ;BU02730005;2024JJ00;9;                              ;        
166646;0.0.0 ;BU02730006;2024JJ00;76;                              ;        
166659;0.0.0 ;BU02730007;2024JJ00;16;                              ;        
166672;0.0.0 ;BU02730008;2024JJ00;40;                              ;        
166685;0.0.0 ;BU02730009;2024JJ00;38;                              ;        
166711;0.0.0 ;BU02730100;2024JJ00;4;                              ;        
166724;0.0.0 ;BU02730108;2024JJ00;35;                              ;        
166737;0.0.0 ;BU02730109;2024JJ00;11;                              ;        
166776;0.0.0 ;BU01770101;2024JJ00;122;                              ;        
166789;0.0.0 ;BU01770102;2024JJ00;28;                              ;        
166802;0.0.0 ;BU01770103;2024JJ00;6;                              ;        
166815;0.0.0 ;BU01770104;2024JJ00;35;                              ;        
166828;0.0.0 ;BU01770105;2024JJ00;35;                              ;        
166841;0.0.0 ;BU01770106;2024JJ00;36;                              ;        
166854;0.0.0 ;BU01770107;2024JJ00;29;                              ;        
166867;0.0.0 ;BU01770108;2024JJ00;8;                              ;        
166880;0.0.0 ;BU01770109;2024JJ00;48;                              ;        
166893;0.0.0 ;BU01770110;2024JJ00;19;                              ;        
166906;0.0.0 ;BU01770111;2024JJ00;25;                              ;        
166919;0.0.0 ;BU01770112;2024JJ00;25;                              ;        
166932;0.0.0 ;BU01770113;2024JJ00;17;                              ;        
166945;0.0.0 ;BU01770114;2024JJ00;8;                              ;        
166958;0.0.0 ;BU01770115;2024JJ00;15;                              ;        
166971;0.0.0 ;BU01770116;2024JJ00;13;                              ;        
166984;0.0.0 ;BU01770117;2024JJ00;4;                              ;        
166997;0.0.0 ;BU01770119;2024JJ00;41;                              ;        
167023;0.0.0 ;BU01770201;2024JJ00;10;                              ;        
167036;0.0.0 ;BU01770209;2024JJ00;18;                              ;        
167062;0.0.0 ;BU01770301;2024JJ00;16;                              ;        
167075;0.0.0 ;BU01770309;2024JJ00;15;                              ;        
167101;0.0.0 ;BU01770401;2024JJ00;3;                              ;        
167114;0.0.0 ;BU01770409;2024JJ00;6;                              ;        
167140;0.0.0 ;BU01770501;2024JJ00;21;                              ;        
167153;0.0.0 ;BU01770509;2024JJ00;13;                              ;        
167179;0.0.0 ;BU01770601;2024JJ00;7;                              ;        
167192;0.0.0 ;BU01770609;2024JJ00;4;                              ;        
167218;0.0.0 ;BU01770701;2024JJ00;24;                              ;        
167231;0.0.0 ;BU01770702;2024JJ00;23;                              ;        
167244;0.0.0 ;BU01770703;2024JJ00;30;                              ;        
167257;0.0.0 ;BU01770704;2024JJ00;8;                              ;        
167270;0.0.0 ;BU01770705;2024JJ00;5;                              ;        
167283;0.0.0 ;BU01770709;2024JJ00;37;                              ;        
167309;0.0.0 ;BU01770801;2024JJ00;4;                              ;        
167322;0.0.0 ;BU01770809;2024JJ00;1;                              ;        
167348;0.0.0 ;BU01770901;2024JJ00;1;                              ;        
167361;0.0.0 ;BU01770909;2024JJ00;6;                              ;        
167400;0.0.0 ;BU07030000;2024JJ00;95;                              ;        
167413;0.0.0 ;BU07030001;2024JJ00;22;                              ;        
167426;0.0.0 ;BU07030002;2024JJ00;20;                              ;        
167439;0.0.0 ;BU07030006;2024JJ00;14;                              ;        
167452;0.0.0 ;BU07030009;2024JJ00;8;                              ;        
167478;0.0.0 ;BU07030100;2024JJ00;45;                              ;        
167491;0.0.0 ;BU07030101;2024JJ00;30;                              ;        
167504;0.0.0 ;BU07030102;2024JJ00;7;                              ;        
167517;0.0.0 ;BU07030106;2024JJ00;27;                              ;        
167530;0.0.0 ;BU07030109;2024JJ00;92;                              ;        
167556;0.0.0 ;BU07030200;2024JJ00;49;                              ;        
167569;0.0.0 ;BU07030201;2024JJ00;10;                              ;        
167582;0.0.0 ;BU07030202;2024JJ00;20;                              ;        
167595;0.0.0 ;BU07030206;2024JJ00;1;                              ;        
167608;0.0.0 ;BU07030209;2024JJ00;29;                              ;        
167634;0.0.0 ;BU07030300;2024JJ00;15;                              ;        
167647;0.0.0 ;BU07030309;2024JJ00;12;                              ;        
167673;0.0.0 ;BU07030400;2024JJ00;35;                              ;        
167686;0.0.0 ;BU07030401;2024JJ00;11;                              ;        
167699;0.0.0 ;BU07030402;2024JJ00;1;                              ;        
167712;0.0.0 ;BU07030403;2024JJ00;19;                              ;        
167725;0.0.0 ;BU07030406;2024JJ00;18;                              ;        
167738;0.0.0 ;BU07030409;2024JJ00;43;                              ;        
167764;0.0.0 ;BU07030500;2024JJ00;32;                              ;        
167777;0.0.0 ;BU07030501;2024JJ00;22;                              ;        
167790;0.0.0 ;BU07030509;2024JJ00;3;                              ;        
167816;0.0.0 ;BU07030600;2024JJ00;4;                              ;        
167829;0.0.0 ;BU07030609;2024JJ00;2;                              ;        
167868;0.0.0 ;BU02740101;2024JJ00;8;                              ;        
167881;0.0.0 ;BU02740102;2024JJ00;4;                              ;        
167894;0.0.0 ;BU02740103;2024JJ00;37;                              ;        
167907;0.0.0 ;BU02740104;2024JJ00;85;                              ;        
167920;0.0.0 ;BU02740105;2024JJ00;29;                              ;        
167933;0.0.0 ;BU02740106;2024JJ00;33;                              ;        
167959;0.0.0 ;BU02740201;2024JJ00;7;                              ;        
167972;0.0.0 ;BU02740202;2024JJ00;20;                              ;        
167985;0.0.0 ;BU02740203;2024JJ00;8;                              ;        
167998;0.0.0 ;BU02740204;2024JJ00;3;                              ;        
168011;0.0.0 ;BU02740205;2024JJ00;19;                              ;        
168024;0.0.0 ;BU02740206;2024JJ00;3;                              ;        
168037;0.0.0 ;BU02740207;2024JJ00;3;                              ;        
168063;0.0.0 ;BU02740301;2024JJ00;5;                              ;        
168076;0.0.0 ;BU02740302;2024JJ00;5;                              ;        
168089;0.0.0 ;BU02740303;2024JJ00;57;                              ;        
168102;0.0.0 ;BU02740304;2024JJ00;22;                              ;        
168115;0.0.0 ;BU02740305;2024JJ00;15;                              ;        
168128;0.0.0 ;BU02740306;2024JJ00;11;                              ;        
168154;0.0.0 ;BU02740401;2024JJ00;7;                              ;        
168167;0.0.0 ;BU02740402;2024JJ00;0;                              ;        
168180;0.0.0 ;BU02740403;2024JJ00;2;                              ;        
168206;0.0.0 ;BU02740501;2024JJ00;7;                              ;        
168219;0.0.0 ;BU02740502;2024JJ00;6;                              ;        
168232;0.0.0 ;BU02740503;2024JJ00;45;                              ;        
168245;0.0.0 ;BU02740504;2024JJ00;12;                              ;        
168271;0.0.0 ;BU02740601;2024JJ00;11;                              ;        
168284;0.0.0 ;BU02740602;2024JJ00;38;                              ;        
168297;0.0.0 ;BU02740603;2024JJ00;12;                              ;        
168310;0.0.0 ;BU02740604;2024JJ00;1;                              ;        
168336;0.0.0 ;BU02740701;2024JJ00;0;                              ;        
168349;0.0.0 ;BU02740702;2024JJ00;27;                              ;        
168362;0.0.0 ;BU02740703;2024JJ00;25;                              ;        
168388;0.0.0 ;BU02740801;2024JJ00;32;                              ;        
168401;0.0.0 ;BU02740802;2024JJ00;42;                              ;        
168414;0.0.0 ;BU02740803;2024JJ00;32;                              ;        
168440;0.0.0 ;BU02740901;2024JJ00;0;                              ;        
168453;0.0.0 ;BU02740902;2024JJ00;9;                              ;        
168479;0.0.0 ;BU02741001;2024JJ00;38;                              ;        
168492;0.0.0 ;BU02741002;2024JJ00;15;                              ;        
168505;0.0.0 ;BU02741003;2024JJ00;0;                              ;        
168518;0.0.0 ;BU02741004;2024JJ00;5;                              ;        
168531;0.0.0 ;BU02741005;2024JJ00;20;                              ;        
168557;0.0.0 ;BU02741101;2024JJ00;3;                              ;        
168570;0.0.0 ;BU02741102;2024JJ00;53;                              ;        
168583;0.0.0 ;BU02741103;2024JJ00;40;                              ;        
168596;0.0.0 ;BU02741104;2024JJ00;32;                              ;        
168609;0.0.0 ;BU02741105;2024JJ00;12;                              ;        
168635;0.0.0 ;BU02741201;2024JJ00;5;                              ;        
168648;0.0.0 ;BU02741202;2024JJ00;17;                              ;        
168661;0.0.0 ;BU02741203;2024JJ00;19;                              ;        
168674;0.0.0 ;BU02741204;2024JJ00;104;                              ;        
168687;0.0.0 ;BU02741205;2024JJ00;11;                              ;        
168700;0.0.0 ;BU02741206;2024JJ00;47;                              ;        
168739;0.0.0 ;BU03390000;2024JJ00;76;                              ;        
168752;0.0.0 ;BU03390009;2024JJ00;50;                              ;        
168791;0.0.0 ;BU16670000;2024JJ00;214;                              ;        
168804;0.0.0 ;BU16670001;2024JJ00;7;                              ;        
168817;0.0.0 ;BU16670002;2024JJ00;6;                              ;        
168830;0.0.0 ;BU16670008;2024JJ00;17;                              ;        
168843;0.0.0 ;BU16670009;2024JJ00;2;                              ;        
168869;0.0.0 ;BU16670100;2024JJ00;14;                              ;        
168882;0.0.0 ;BU16670109;2024JJ00;18;                              ;        
168908;0.0.0 ;BU16670200;2024JJ00;32;                              ;        
168921;0.0.0 ;BU16670209;2024JJ00;12;                              ;        
168947;0.0.0 ;BU16670300;2024JJ00;6;                              ;        
168960;0.0.0 ;BU16670309;2024JJ00;6;                              ;        
168999;0.0.0 ;BU02750000;2024JJ00;159;                              ;        
169012;0.0.0 ;BU02750001;2024JJ00;247;                              ;        
169025;0.0.0 ;BU02750002;2024JJ00;102;                              ;        
169038;0.0.0 ;BU02750003;2024JJ00;12;                              ;        
169051;0.0.0 ;BU02750004;2024JJ00;18;                              ;        
169064;0.0.0 ;BU02750005;2024JJ00;11;                              ;        
169077;0.0.0 ;BU02750007;2024JJ00;6;                              ;        
169090;0.0.0 ;BU02750008;2024JJ00;7;                              ;        
169103;0.0.0 ;BU02750009;2024JJ00;10;                              ;        
169116;0.0.0 ;BU02750010;2024JJ00;1;                              ;        
169129;0.0.0 ;BU02750011;2024JJ00;0;                              ;        
169155;0.0.0 ;BU02750100;2024JJ00;213;                              ;        
169168;0.0.0 ;BU02750101;2024JJ00;0;                              ;        
169181;0.0.0 ;BU02750102;2024JJ00;16;                              ;        
169194;0.0.0 ;BU02750103;2024JJ00;9;                              ;        
169207;0.0.0 ;BU02750106;2024JJ00;4;                              ;        
169220;0.0.0 ;BU02750107;2024JJ00;6;                              ;        
169233;0.0.0 ;BU02750108;2024JJ00;2;                              ;        
169259;0.0.0 ;BU02750200;2024JJ00;331;                              ;        
169272;0.0.0 ;BU02750201;2024JJ00;258;                              ;        
169285;0.0.0 ;BU02750202;2024JJ00;147;                              ;        
169298;0.0.0 ;BU02750208;2024JJ00;3;                              ;        
169311;0.0.0 ;BU02750209;2024JJ00;12;                              ;        
169350;0.0.0 ;BU03400001;2024JJ00;62;                              ;        
169376;0.0.0 ;BU03400101;2024JJ00;23;                              ;        
169389;0.0.0 ;BU03400102;2024JJ00;4;                              ;        
169402;0.0.0 ;BU03400103;2024JJ00;39;                              ;        
169415;0.0.0 ;BU03400104;2024JJ00;17;                              ;        
169428;0.0.0 ;BU03400105;2024JJ00;23;                              ;        
169454;0.0.0 ;BU03400201;2024JJ00;29;                              ;        
169467;0.0.0 ;BU03400202;2024JJ00;9;                              ;        
169480;0.0.0 ;BU03400203;2024JJ00;4;                              ;        
169506;0.0.0 ;BU03400301;2024JJ00;61;                              ;        
169519;0.0.0 ;BU03400302;2024JJ00;13;                              ;        
169532;0.0.0 ;BU03400303;2024JJ00;14;                              ;        
169558;0.0.0 ;BU03400401;2024JJ00;17;                              ;        
169584;0.0.0 ;BU03400501;2024JJ00;39;                              ;        
169597;0.0.0 ;BU03400502;2024JJ00;9;                              ;        
169610;0.0.0 ;BU03400503;2024JJ00;0;                              ;        
169623;0.0.0 ;BU03400504;2024JJ00;4;                              ;        
169649;0.0.0 ;BU03400601;2024JJ00;14;                              ;        
169675;0.0.0 ;BU03400701;2024JJ00;8;                              ;        
169688;0.0.0 ;BU03400702;2024JJ00;3;                              ;        
169701;0.0.0 ;BU03400703;2024JJ00;6;                              ;        
169727;0.0.0 ;BU03400801;2024JJ00;12;                              ;        
169753;0.0.0 ;BU03400901;2024JJ00;5;                              ;        
169779;0.0.0 ;BU03401001;2024JJ00;10;                              ;        
169805;0.0.0 ;BU03401101;2024JJ00;5;                              ;        
169831;0.0.0 ;BU03401201;2024JJ00;5;                              ;        
169857;0.0.0 ;BU03401301;2024JJ00;15;                              ;        
169870;0.0.0 ;BU03401302;2024JJ00;54;                              ;        
169883;0.0.0 ;BU03401303;2024JJ00;9;                              ;        
169896;0.0.0 ;BU03401304;2024JJ00;2;                              ;        
169935;0.0.0 ;BU05970100;2024JJ00;293;                              ;        
169961;0.0.0 ;BU05970200;2024JJ00;259;                              ;        
169987;0.0.0 ;BU05970300;2024JJ00;146;                              ;        
170013;0.0.0 ;BU05970400;2024JJ00;132;                              ;        
170039;0.0.0 ;BU05970500;2024JJ00;41;                              ;        
170065;0.0.0 ;BU05970600;2024JJ00;206;                              ;        
170091;0.0.0 ;BU05970700;2024JJ00;278;                              ;        
170117;0.0.0 ;BU05970800;2024JJ00;127;                              ;        
170143;0.0.0 ;BU05970900;2024JJ00;38;                              ;        
170169;0.0.0 ;BU05971000;2024JJ00;172;                              ;        
170195;0.0.0 ;BU05971100;2024JJ00;7;                              ;        
170221;0.0.0 ;BU05971200;2024JJ00;37;                              ;        
170260;0.0.0 ;BU17420000;2024JJ00;115;                              ;        
170273;0.0.0 ;BU17420004;2024JJ00;22;                              ;        
170286;0.0.0 ;BU17420005;2024JJ00;11;                              ;        
170299;0.0.0 ;BU17420006;2024JJ00;7;                              ;        
170312;0.0.0 ;BU17420007;2024JJ00;29;                              ;        
170325;0.0.0 ;BU17420008;2024JJ00;10;                              ;        
170351;0.0.0 ;BU17420207;2024JJ00;5;                              ;        
170364;0.0.0 ;BU17420208;2024JJ00;15;                              ;        
170377;0.0.0 ;BU17420209;2024JJ00;12;                              ;        
170403;0.0.0 ;BU17420301;2024JJ00;26;                              ;        
170416;0.0.0 ;BU17420302;2024JJ00;3;                              ;        
170429;0.0.0 ;BU17420303;2024JJ00;6;                              ;        
170442;0.0.0 ;BU17420304;2024JJ00;5;                              ;        
170455;0.0.0 ;BU17420305;2024JJ00;7;                              ;        
170468;0.0.0 ;BU17420308;2024JJ00;5;                              ;        
170481;0.0.0 ;BU17420309;2024JJ00;7;                              ;        
170494;0.0.0 ;BU17420310;2024JJ00;54;                              ;        
170507;0.0.0 ;BU17420311;2024JJ00;21;                              ;        
170533;0.0.0 ;BU17420401;2024JJ00;3;                              ;        
170546;0.0.0 ;BU17420402;2024JJ00;10;                              ;        
170572;0.0.0 ;BU17420500;2024JJ00;12;                              ;        
170585;0.0.0 ;BU17420501;2024JJ00;7;                              ;        
170598;0.0.0 ;BU17420502;2024JJ00;91;                              ;        
170611;0.0.0 ;BU17420503;2024JJ00;4;                              ;        
170624;0.0.0 ;BU17420504;2024JJ00;9;                              ;        
170637;0.0.0 ;BU17420505;2024JJ00;15;                              ;        
170650;0.0.0 ;BU17420506;2024JJ00;7;                              ;        
170663;0.0.0 ;BU17420507;2024JJ00;1;                              ;        
170676;0.0.0 ;BU17420508;2024JJ00;3;                              ;        
170689;0.0.0 ;BU17420509;2024JJ00;7;                              ;        
170715;0.0.0 ;BU17420701;2024JJ00;64;                              ;        
